frame,time,x,y,area,x to arena,y to arena,measure,in trakcing roi
7246,235.975,994.98,233.94,7283.00,nan,nan,nan,False
7247,236.002,995.27,233.27,7389.00,nan,nan,nan,False
7248,236.031,995.14,233.46,7483.00,nan,nan,nan,False
7249,236.057,995.21,233.91,7266.50,nan,nan,nan,False
7250,236.081,996.01,234.05,7116.00,nan,nan,nan,False
7251,236.119,996.34,234.10,7228.00,nan,nan,nan,False
7252,236.151,996.58,235.21,7199.50,nan,nan,nan,False
7253,236.182,996.03,234.75,7489.00,nan,nan,nan,False
7254,236.211,997.12,235.65,7142.00,nan,nan,nan,False
7255,236.240,996.73,235.34,7212.50,nan,nan,nan,False
7256,236.276,996.66,235.01,7286.00,nan,nan,nan,False
7257,236.299,994.92,233.82,7233.00,nan,nan,nan,False
7258,236.326,994.98,234.62,7615.00,nan,nan,nan,False
7259,236.352,994.90,234.11,7238.00,nan,nan,nan,False
7260,236.381,995.91,235.22,7218.50,nan,nan,nan,False
7261,236.416,996.35,235.45,7335.00,nan,nan,nan,False
7262,236.444,996.33,234.86,7105.00,nan,nan,nan,False
7263,236.472,996.46,235.51,7445.00,nan,nan,nan,False
7264,236.501,996.45,235.53,7306.00,nan,nan,nan,False
7265,236.530,995.40,234.80,7310.00,nan,nan,nan,False
7266,236.565,994.23,233.89,7320.50,nan,nan,nan,False
7267,236.591,994.16,233.66,7337.50,nan,nan,nan,False
7268,236.618,994.79,233.84,7166.50,nan,nan,nan,False
7269,236.646,995.44,234.79,7174.00,nan,nan,nan,False
7270,236.675,995.51,234.60,7189.00,nan,nan,nan,False
7271,236.709,995.36,234.83,7312.00,nan,nan,nan,False
7272,236.732,995.13,234.83,7462.50,nan,nan,nan,False
7273,236.760,995.01,234.68,7264.00,nan,nan,nan,False
7274,236.786,995.59,235.79,7256.50,nan,nan,nan,False
7275,236.813,996.42,236.71,7170.00,nan,nan,nan,False
7276,236.848,996.77,237.05,7211.50,nan,nan,nan,False
7277,236.876,996.08,236.27,7351.00,nan,nan,nan,False
7278,236.902,996.39,236.45,7252.50,nan,nan,nan,False
7279,236.930,996.53,236.21,7165.50,nan,nan,nan,False
7280,236.957,996.08,235.26,7090.00,nan,nan,nan,False
7281,236.992,995.91,235.66,7192.00,nan,nan,nan,False
7282,237.016,996.34,236.02,7595.00,nan,nan,nan,False
7283,237.040,996.74,235.92,7330.00,nan,nan,nan,False
7284,237.065,996.94,235.76,7291.50,nan,nan,nan,False
7285,237.094,996.52,236.06,7397.50,nan,nan,nan,False
7286,237.129,996.34,235.57,7147.50,nan,nan,nan,False
7287,237.160,995.34,234.95,7499.50,nan,nan,nan,False
7288,237.190,995.24,235.69,7286.50,nan,nan,nan,False
7289,237.219,995.79,235.88,7307.00,nan,nan,nan,False
7290,237.250,995.66,235.61,7288.50,nan,nan,nan,False
7291,237.291,994.27,234.89,7337.00,nan,nan,nan,False
7292,237.322,995.23,235.03,7405.00,nan,nan,nan,False
7293,237.357,995.47,236.67,7207.00,nan,nan,nan,False
7294,237.387,996.40,238.31,7005.00,nan,nan,nan,False
7295,237.418,996.37,238.79,7041.00,nan,nan,nan,False
7296,237.457,996.36,237.84,7091.00,nan,nan,nan,False
7297,237.486,996.39,237.91,7190.00,nan,nan,nan,False
7298,237.515,994.98,237.59,7024.50,nan,nan,nan,False
7299,237.546,996.30,238.87,6829.00,nan,nan,nan,False
7300,237.575,995.27,237.10,7050.00,nan,nan,nan,False
7301,237.611,988.21,236.27,7072.00,nan,nan,nan,False
7302,237.642,985.19,233.20,7446.50,nan,nan,nan,False
7303,237.671,985.04,229.35,7133.00,nan,nan,nan,False
7304,237.700,982.40,229.11,7146.50,nan,nan,nan,False
7305,237.732,981.59,226.15,7063.00,nan,nan,nan,False
7306,237.771,980.88,226.28,7055.50,nan,nan,nan,False
7307,237.800,981.48,226.04,7337.00,nan,nan,nan,False
7308,237.829,981.40,225.57,7184.00,nan,nan,nan,False
7309,237.860,981.38,226.64,7232.50,nan,nan,nan,False
7310,237.892,982.89,227.29,7157.50,nan,nan,nan,False
7311,237.927,982.34,227.35,7090.00,nan,nan,nan,False
7312,237.957,983.39,228.38,7419.50,nan,nan,nan,False
7313,237.987,983.07,226.72,7113.50,nan,nan,nan,False
7314,238.018,983.82,227.03,7143.00,nan,nan,nan,False
7315,238.050,983.42,227.04,7210.50,nan,nan,nan,False
7316,238.094,983.46,226.11,7141.00,nan,nan,nan,False
7317,238.124,983.57,225.44,7330.50,nan,nan,nan,False
7318,238.154,983.48,227.88,7196.50,nan,nan,nan,False
7319,238.185,983.64,228.65,7084.50,nan,nan,nan,False
7320,238.219,983.94,228.38,7141.00,nan,nan,nan,False
7321,238.261,984.15,229.49,7325.00,nan,nan,nan,False
7322,238.293,984.80,229.91,7406.50,nan,nan,nan,False
7323,238.322,984.74,231.36,7318.00,nan,nan,nan,False
7324,238.351,984.65,232.02,7177.00,nan,nan,nan,False
7325,238.383,985.97,232.94,7289.50,nan,nan,nan,False
7326,238.418,985.53,231.31,7318.50,nan,nan,nan,False
7327,238.450,986.07,232.49,7442.50,nan,nan,nan,False
7328,238.484,985.50,231.68,7255.50,nan,nan,nan,False
7329,238.516,985.16,231.30,7377.50,nan,nan,nan,False
7330,238.546,985.38,231.94,7257.00,nan,nan,nan,False
7331,238.584,986.92,233.28,8049.50,nan,nan,nan,False
7332,238.617,987.01,233.53,8139.50,nan,nan,nan,False
7333,238.654,986.37,233.44,7476.00,nan,nan,nan,False
7334,238.684,986.93,233.64,8149.50,nan,nan,nan,False
7335,238.719,986.95,233.56,8086.00,nan,nan,nan,False
7336,238.757,986.15,233.44,7456.00,nan,nan,nan,False
7337,238.792,985.98,233.44,7339.50,nan,nan,nan,False
7338,238.826,986.02,234.39,7576.00,nan,nan,nan,False
7339,238.856,986.79,234.31,7410.00,nan,nan,nan,False
7340,238.891,987.47,235.14,7341.00,nan,nan,nan,False
7341,238.927,987.31,234.92,7289.00,nan,nan,nan,False
7342,238.957,987.15,233.72,7472.50,nan,nan,nan,False
7343,238.987,987.11,233.95,7472.00,nan,nan,nan,False
7344,239.020,987.30,233.33,7367.50,nan,nan,nan,False
7345,239.052,986.96,233.44,7466.00,nan,nan,nan,False
7346,239.093,988.06,234.44,7287.50,nan,nan,nan,False
7347,239.123,987.64,234.90,7492.00,nan,nan,nan,False
7348,239.157,988.00,234.47,7541.50,nan,nan,nan,False
7349,239.194,987.45,234.98,7269.00,nan,nan,nan,False
7350,239.229,987.57,234.16,7535.50,nan,nan,nan,False
7351,239.270,987.65,235.11,7398.50,nan,nan,nan,False
7352,239.306,986.75,234.10,7412.00,nan,nan,nan,False
7353,239.340,987.24,234.40,7631.00,nan,nan,nan,False
7354,239.374,987.24,233.98,7436.00,nan,nan,nan,False
7355,239.408,987.10,233.95,7486.00,nan,nan,nan,False
7356,239.447,986.36,234.12,7491.50,nan,nan,nan,False
7357,239.477,986.67,234.01,7521.00,nan,nan,nan,False
7358,239.506,986.98,234.71,7711.50,nan,nan,nan,False
7359,239.535,986.95,234.04,7538.50,nan,nan,nan,False
7360,239.568,987.03,234.06,7612.50,nan,nan,nan,False
7361,239.607,986.65,233.75,7610.00,nan,nan,nan,False
7362,239.638,986.74,232.92,7596.50,nan,nan,nan,False
7363,239.667,986.88,233.25,7835.00,nan,nan,nan,False
7364,239.700,987.15,233.80,7539.00,nan,nan,nan,False
7365,239.730,987.41,233.55,7603.00,nan,nan,nan,False
7366,239.768,986.99,234.10,7576.00,nan,nan,nan,False
7367,239.803,987.23,233.58,7661.00,nan,nan,nan,False
7368,239.832,986.82,233.55,7757.00,nan,nan,nan,False
7369,239.861,986.81,233.34,7602.50,nan,nan,nan,False
7370,239.892,987.24,233.92,7516.00,nan,nan,nan,False
7371,239.929,987.24,233.69,7509.50,nan,nan,nan,False
7372,239.959,986.87,233.02,7563.50,nan,nan,nan,False
7373,239.990,986.90,233.17,7819.00,nan,nan,nan,False
7374,240.021,986.88,232.91,7612.50,nan,nan,nan,False
7375,240.056,986.78,233.89,7562.00,nan,nan,nan,False
7376,240.097,986.76,233.60,7622.50,nan,nan,nan,False
7377,240.129,986.62,234.15,7583.00,nan,nan,nan,False
7378,240.158,986.10,233.50,7689.50,nan,nan,nan,False
7379,240.189,986.16,233.35,7630.00,nan,nan,nan,False
7380,240.222,985.83,233.76,7645.00,nan,nan,nan,False
7381,240.258,986.45,233.43,7775.50,nan,nan,nan,False
7382,240.284,986.06,233.94,7727.50,nan,nan,nan,False
7383,240.308,986.23,234.10,7919.00,nan,nan,nan,False
7384,240.333,986.63,233.04,7689.00,nan,nan,nan,False
7385,240.357,986.38,233.85,7800.50,nan,nan,nan,False
7386,240.391,986.20,233.58,7833.50,nan,nan,nan,False
7387,240.416,986.33,234.21,7557.00,nan,nan,nan,False
7388,240.449,986.96,234.72,7817.00,nan,nan,nan,False
7389,240.475,985.71,234.54,7586.50,nan,nan,nan,False
7390,240.507,986.69,234.39,7745.00,nan,nan,nan,False
7391,240.547,986.42,234.81,7571.50,nan,nan,nan,False
7392,240.578,986.01,234.65,7599.50,nan,nan,nan,False
7393,240.612,986.63,235.30,7813.50,nan,nan,nan,False
7394,240.646,986.04,234.91,7637.00,nan,nan,nan,False
7395,240.679,986.22,235.13,7723.00,nan,nan,nan,False
7396,240.721,986.44,234.71,7570.00,nan,nan,nan,False
7397,240.757,985.85,234.22,7611.50,nan,nan,nan,False
7398,240.787,986.31,234.95,7764.50,nan,nan,nan,False
7399,240.817,986.23,234.62,7496.50,nan,nan,nan,False
7400,240.855,986.01,235.33,7513.00,nan,nan,nan,False
7401,240.893,986.07,235.16,7612.50,nan,nan,nan,False
7402,240.922,985.63,235.62,7644.00,nan,nan,nan,False
7403,240.954,985.90,235.14,7799.50,nan,nan,nan,False
7404,240.986,985.91,235.33,7591.50,nan,nan,nan,False
7405,241.020,985.35,235.40,7631.50,nan,nan,nan,False
7406,241.060,985.86,235.58,7665.00,nan,nan,nan,False
7407,241.095,985.41,236.03,7575.50,nan,nan,nan,False
7408,241.126,986.39,236.46,7737.00,nan,nan,nan,False
7409,241.155,985.76,236.48,7490.50,nan,nan,nan,False
7410,241.189,985.73,236.32,7457.50,nan,nan,nan,False
7411,241.229,985.91,236.06,7623.50,nan,nan,nan,False
7412,241.258,985.91,236.45,7583.50,nan,nan,nan,False
7413,241.291,985.61,236.04,7868.50,nan,nan,nan,False
7414,241.324,985.75,236.57,7534.00,nan,nan,nan,False
7415,241.354,985.51,237.00,7533.50,nan,nan,nan,False
7416,241.393,985.94,236.90,7626.00,nan,nan,nan,False
7417,241.428,985.93,237.27,7643.50,nan,nan,nan,False
7418,241.462,985.68,236.86,7831.50,nan,nan,nan,False
7419,241.494,985.71,236.47,7611.50,nan,nan,nan,False
7420,241.523,985.63,236.58,7589.00,nan,nan,nan,False
7421,241.560,985.54,237.23,7487.50,nan,nan,nan,False
7422,241.593,986.37,237.07,7672.00,nan,nan,nan,False
7423,241.626,986.40,236.97,7671.50,nan,nan,nan,False
7424,241.659,986.21,237.03,7584.50,nan,nan,nan,False
7425,241.689,985.81,237.23,7592.00,nan,nan,nan,False
7426,241.733,986.20,237.07,7581.50,nan,nan,nan,False
7427,241.768,985.60,236.82,7419.00,nan,nan,nan,False
7428,241.799,985.81,236.51,7671.00,nan,nan,nan,False
7429,241.828,985.59,236.64,7509.00,nan,nan,nan,False
7430,241.862,986.03,236.63,7541.00,nan,nan,nan,False
7431,241.903,985.56,236.83,7472.00,nan,nan,nan,False
7432,241.938,985.38,237.03,7324.00,nan,nan,nan,False
7433,241.970,985.63,236.98,7632.00,nan,nan,nan,False
7434,242.002,985.71,236.89,7355.00,nan,nan,nan,False
7435,242.041,985.65,236.62,7556.50,nan,nan,nan,False
7436,242.077,985.29,236.91,7509.00,nan,nan,nan,False
7437,242.112,984.47,236.75,7346.00,nan,nan,nan,False
7438,242.147,985.06,236.89,7682.00,nan,nan,nan,False
7439,242.179,985.07,236.91,7501.50,nan,nan,nan,False
7440,242.210,985.06,236.85,7362.00,nan,nan,nan,False
7441,242.250,985.34,236.35,7497.00,nan,nan,nan,False
7442,242.279,984.64,236.53,7375.00,nan,nan,nan,False
7443,242.314,984.55,236.41,7664.50,nan,nan,nan,False
7444,242.350,984.27,236.34,7401.00,nan,nan,nan,False
7445,242.378,984.36,236.06,7430.00,nan,nan,nan,False
7446,242.420,984.87,236.34,7260.00,nan,nan,nan,False
7447,242.459,984.56,235.77,7396.00,nan,nan,nan,False
7448,242.490,985.11,236.37,7614.00,nan,nan,nan,False
7449,242.519,985.06,236.39,7469.50,nan,nan,nan,False
7450,242.553,984.51,235.75,7500.50,nan,nan,nan,False
7451,242.594,984.76,235.38,7550.50,nan,nan,nan,False
7452,242.627,985.41,235.80,7459.50,nan,nan,nan,False
7453,242.659,985.65,237.19,7745.50,nan,nan,nan,False
7454,242.692,985.26,236.65,7399.50,nan,nan,nan,False
7455,242.722,985.71,236.21,7530.50,nan,nan,nan,False
7456,242.762,985.66,236.48,7597.00,nan,nan,nan,False
7457,242.794,984.44,235.81,7499.50,nan,nan,nan,False
7458,242.828,983.97,235.88,7804.50,nan,nan,nan,False
7459,242.863,984.08,235.54,7490.50,nan,nan,nan,False
7460,242.893,984.83,236.87,7446.00,nan,nan,nan,False
7461,242.930,984.93,236.83,7528.50,nan,nan,nan,False
7462,242.961,985.07,237.33,7480.00,nan,nan,nan,False
7463,242.990,985.33,237.42,7566.00,nan,nan,nan,False
7464,243.021,985.37,236.68,7512.50,nan,nan,nan,False
7465,243.057,984.89,236.81,7450.00,nan,nan,nan,False
7466,243.100,984.69,236.75,7358.50,nan,nan,nan,False
7467,243.132,984.55,236.01,7376.50,nan,nan,nan,False
7468,243.165,985.23,236.65,7699.00,nan,nan,nan,False
7469,243.198,984.65,236.50,7372.00,nan,nan,nan,False
7470,243.230,984.57,236.65,7424.00,nan,nan,nan,False
7471,243.275,984.40,236.44,7512.00,nan,nan,nan,False
7472,243.307,984.12,236.15,7442.50,nan,nan,nan,False
7473,243.337,984.46,236.57,7704.00,nan,nan,nan,False
7474,243.367,984.11,236.99,7505.50,nan,nan,nan,False
7475,243.398,984.40,236.83,7267.00,nan,nan,nan,False
7476,243.435,984.90,237.17,7434.00,nan,nan,nan,False
7477,243.468,984.77,236.88,7464.50,nan,nan,nan,False
7478,243.499,984.64,237.48,7718.00,nan,nan,nan,False
7479,243.529,984.52,236.50,7424.50,nan,nan,nan,False
7480,243.561,984.17,236.88,7456.50,nan,nan,nan,False
7481,243.598,984.60,237.21,7464.50,nan,nan,nan,False
7482,243.627,984.50,236.70,7429.00,nan,nan,nan,False
7483,243.661,984.21,236.47,7652.00,nan,nan,nan,False
7484,243.690,984.49,236.71,7435.50,nan,nan,nan,False
7485,243.722,984.64,236.75,7414.50,nan,nan,nan,False
7486,243.763,983.99,236.57,7454.50,nan,nan,nan,False
7487,243.793,983.90,236.77,7480.50,nan,nan,nan,False
7488,243.826,984.07,236.84,7650.00,nan,nan,nan,False
7489,243.858,983.61,236.54,7610.50,nan,nan,nan,False
7490,243.888,983.65,237.25,7418.50,nan,nan,nan,False
7491,243.928,984.37,237.18,7475.50,nan,nan,nan,False
7492,243.961,983.44,237.52,7412.50,nan,nan,nan,False
7493,243.994,983.74,237.09,7621.50,nan,nan,nan,False
7494,244.027,983.63,237.07,7403.50,nan,nan,nan,False
7495,244.063,983.90,236.95,7530.50,nan,nan,nan,False
7496,244.100,983.66,237.76,7433.00,nan,nan,nan,False
7497,244.130,983.74,236.44,7543.00,nan,nan,nan,False
7498,244.160,983.86,237.15,7721.50,nan,nan,nan,False
7499,244.194,983.89,237.08,7441.00,nan,nan,nan,False
7500,244.227,983.64,237.42,7495.50,nan,nan,nan,False
7501,244.267,984.33,237.48,7469.00,nan,nan,nan,False
7502,244.300,984.32,237.10,7454.00,nan,nan,nan,False
7503,244.331,984.05,236.86,7760.50,nan,nan,nan,False
7504,244.361,984.16,236.86,7418.00,nan,nan,nan,False
7505,244.394,984.03,237.25,7324.00,nan,nan,nan,False
7506,244.433,983.40,236.57,7617.50,nan,nan,nan,False
7507,244.462,983.71,236.19,7478.50,nan,nan,nan,False
7508,244.499,983.61,236.51,7620.00,nan,nan,nan,False
7509,244.531,983.60,236.58,7591.00,nan,nan,nan,False
7510,244.567,983.49,236.90,7589.00,nan,nan,nan,False
7511,244.603,983.73,236.81,7513.50,nan,nan,nan,False
7512,244.637,983.78,237.14,7458.00,nan,nan,nan,False
7513,244.671,983.34,236.69,7658.00,nan,nan,nan,False
7514,244.705,983.38,237.07,7457.00,nan,nan,nan,False
7515,244.737,983.23,237.06,7438.00,nan,nan,nan,False
7516,244.778,983.65,237.56,7553.00,nan,nan,nan,False
7517,244.810,982.71,237.10,7509.00,nan,nan,nan,False
7518,244.844,983.13,236.94,7765.00,nan,nan,nan,False
7519,244.881,982.71,236.40,7599.00,nan,nan,nan,False
7520,244.914,982.82,236.94,7478.50,nan,nan,nan,False
7521,244.952,982.84,236.76,7642.50,nan,nan,nan,False
7522,244.981,982.59,237.38,7479.50,nan,nan,nan,False
7523,245.013,983.10,236.70,7683.00,nan,nan,nan,False
7524,245.042,983.22,236.77,7432.00,nan,nan,nan,False
7525,245.072,983.21,236.91,7542.50,nan,nan,nan,False
7526,245.111,983.18,237.20,7422.00,nan,nan,nan,False
7527,245.143,983.51,237.18,7633.00,nan,nan,nan,False
7528,245.176,983.43,236.68,7640.50,nan,nan,nan,False
7529,245.208,983.13,236.88,7397.00,nan,nan,nan,False
7530,245.242,982.79,237.05,7418.50,nan,nan,nan,False
7531,245.283,983.54,236.69,7678.50,nan,nan,nan,False
7532,245.311,983.68,236.55,7520.50,nan,nan,nan,False
7533,245.340,983.67,236.31,7674.50,nan,nan,nan,False
7534,245.372,983.25,236.76,7537.50,nan,nan,nan,False
7535,245.405,982.73,236.56,7532.00,nan,nan,nan,False
7536,245.441,981.66,235.84,7359.50,nan,nan,nan,False
7537,245.471,982.24,236.44,7639.50,nan,nan,nan,False
7538,245.504,982.13,236.28,7694.00,nan,nan,nan,False
7539,245.538,982.00,236.36,7507.50,nan,nan,nan,False
7540,245.572,982.45,236.57,7515.00,nan,nan,nan,False
7541,245.611,982.71,236.32,7413.50,nan,nan,nan,False
7542,245.649,982.89,236.06,7555.00,nan,nan,nan,False
7543,245.684,982.57,237.08,7682.50,nan,nan,nan,False
7544,245.715,983.05,237.65,7532.00,nan,nan,nan,False
7545,245.745,983.19,237.48,7494.50,nan,nan,nan,False
7546,245.782,982.89,237.56,7509.50,nan,nan,nan,False
7547,245.813,983.15,237.10,7357.00,nan,nan,nan,False
7548,245.844,982.86,237.27,7727.00,nan,nan,nan,False
7549,245.873,981.99,237.14,7379.00,nan,nan,nan,False
7550,245.906,982.16,236.80,7563.50,nan,nan,nan,False
7551,245.942,982.45,236.92,7571.50,nan,nan,nan,False
7552,245.973,982.31,237.04,7500.50,nan,nan,nan,False
7553,246.004,981.95,236.69,7715.50,nan,nan,nan,False
7554,246.042,981.95,237.53,7541.00,nan,nan,nan,False
7555,246.072,982.29,236.24,7388.00,nan,nan,nan,False
7556,246.111,982.22,236.65,7492.00,nan,nan,nan,False
7557,246.141,982.73,236.49,7419.00,nan,nan,nan,False
7558,246.176,982.35,236.51,7679.00,nan,nan,nan,False
7559,246.210,982.41,236.45,7563.00,nan,nan,nan,False
7560,246.244,982.97,237.13,7423.00,nan,nan,nan,False
7561,246.285,982.58,237.49,7397.00,nan,nan,nan,False
7562,246.318,982.81,236.64,7286.50,nan,nan,nan,False
7563,246.354,982.64,236.43,7493.00,nan,nan,nan,False
7564,246.390,982.65,237.00,7227.00,nan,nan,nan,False
7565,246.422,982.51,237.08,7487.50,nan,nan,nan,False
7566,246.466,981.59,236.99,7465.00,nan,nan,nan,False
7567,246.496,982.27,237.40,7548.00,nan,nan,nan,False
7568,246.530,982.71,237.63,7752.50,nan,nan,nan,False
7569,246.560,982.30,236.96,7560.50,nan,nan,nan,False
7570,246.591,982.37,236.74,7292.50,nan,nan,nan,False
7571,246.630,982.78,236.39,7434.00,nan,nan,nan,False
7572,246.662,982.29,237.27,7369.50,nan,nan,nan,False
7573,246.693,981.59,237.21,7588.00,nan,nan,nan,False
7574,246.723,981.76,236.93,7383.00,nan,nan,nan,False
7575,246.755,981.59,236.64,7689.50,nan,nan,nan,False
7576,246.788,981.86,236.46,7437.50,nan,nan,nan,False
7577,246.812,981.98,236.31,7488.50,nan,nan,nan,False
7578,246.836,982.21,236.80,7629.00,nan,nan,nan,False
7579,246.864,981.28,237.44,7465.00,nan,nan,nan,False
7580,246.889,980.74,237.11,7533.50,nan,nan,nan,False
7581,246.920,981.23,236.48,7489.00,nan,nan,nan,False
7582,246.947,982.13,237.56,7446.50,nan,nan,nan,False
7583,246.973,981.25,236.79,7621.50,nan,nan,nan,False
7584,247.001,980.89,236.23,7505.00,nan,nan,nan,False
7585,247.024,980.72,236.79,7438.00,nan,nan,nan,False
7586,247.063,980.33,236.87,7431.00,nan,nan,nan,False
7587,247.093,980.43,236.52,7518.00,nan,nan,nan,False
7588,247.124,980.38,237.05,7782.50,nan,nan,nan,False
7589,247.156,980.22,236.38,7506.00,nan,nan,nan,False
7590,247.194,979.84,237.33,7525.50,nan,nan,nan,False
7591,247.231,980.34,236.99,7626.00,nan,nan,nan,False
7592,247.257,979.87,236.55,7530.00,nan,nan,nan,False
7593,247.286,980.12,237.02,7608.50,nan,nan,nan,False
7594,247.312,979.86,236.69,7514.50,nan,nan,nan,False
7595,247.339,979.24,237.04,7622.50,nan,nan,nan,False
7596,247.377,979.48,236.88,7579.50,nan,nan,nan,False
7597,247.411,978.79,237.50,7624.00,nan,nan,nan,False
7598,247.444,978.79,237.07,7859.50,nan,nan,nan,False
7599,247.477,980.11,236.98,7311.00,nan,nan,nan,False
7600,247.508,979.08,237.60,7620.00,nan,nan,nan,False
7601,247.545,979.03,237.27,7545.00,nan,nan,nan,False
7602,247.575,978.73,237.13,7503.50,nan,nan,nan,False
7603,247.608,978.61,236.89,7749.00,nan,nan,nan,False
7604,247.638,978.52,236.48,7498.50,nan,nan,nan,False
7605,247.672,978.50,236.74,7578.50,nan,nan,nan,False
7606,247.710,978.38,236.80,7570.50,nan,nan,nan,False
7607,247.736,978.24,237.04,7421.50,nan,nan,nan,False
7608,247.760,978.33,236.75,7661.00,nan,nan,nan,False
7609,247.786,978.09,236.78,7535.50,nan,nan,nan,False
7610,247.815,978.19,236.89,7625.00,nan,nan,nan,False
7611,247.855,977.63,236.75,7667.50,nan,nan,nan,False
7612,247.890,977.54,236.91,7535.50,nan,nan,nan,False
7613,247.918,977.77,236.41,7662.00,nan,nan,nan,False
7614,247.955,978.61,236.67,7198.00,nan,nan,nan,False
7615,247.989,976.54,236.74,7472.00,nan,nan,nan,False
7616,248.025,976.85,236.60,7613.50,nan,nan,nan,False
7617,248.051,976.44,236.62,7441.00,nan,nan,nan,False
7618,248.077,976.42,236.47,7662.00,nan,nan,nan,False
7619,248.103,978.64,235.61,7023.50,nan,nan,nan,False
7620,248.130,976.23,236.73,7464.50,nan,nan,nan,False
7621,248.166,978.14,235.66,6999.50,nan,nan,nan,False
7622,248.196,975.65,236.69,7368.50,nan,nan,nan,False
7623,248.226,975.14,236.29,7558.50,nan,nan,nan,False
7624,248.257,976.29,236.24,7143.00,nan,nan,nan,False
7625,248.290,976.44,236.01,7116.00,nan,nan,nan,False
7626,248.331,974.60,236.75,7429.00,nan,nan,nan,False
7627,248.358,976.35,235.65,7089.00,nan,nan,nan,False
7628,248.383,974.00,236.58,7712.00,nan,nan,nan,False
7629,248.407,973.95,236.48,7455.50,nan,nan,nan,False
7630,248.430,975.20,235.29,6808.00,nan,nan,nan,False
7631,248.461,975.14,235.80,6859.00,nan,nan,nan,False
7632,248.487,975.15,234.37,6738.50,nan,nan,nan,False
7633,248.515,974.41,236.45,7405.50,nan,nan,nan,False
7634,248.540,973.45,235.48,6915.00,nan,nan,nan,False
7635,248.569,974.16,234.59,6776.50,nan,nan,nan,False
7636,248.603,972.81,234.96,7144.50,nan,nan,nan,False
7637,248.631,972.66,235.30,7069.00,nan,nan,nan,False
7638,248.663,972.76,235.68,7180.00,nan,nan,nan,False
7639,248.690,971.87,235.44,6923.50,nan,nan,nan,False
7640,248.718,970.83,234.72,6786.00,nan,nan,nan,False
7641,248.750,970.29,235.43,6983.50,nan,nan,nan,False
7642,248.773,970.18,234.81,6978.00,nan,nan,nan,False
7643,248.798,969.42,236.26,7295.50,nan,nan,nan,False
7644,248.824,969.33,235.42,6917.00,nan,nan,nan,False
7645,248.852,968.95,235.13,6873.50,nan,nan,nan,False
7646,248.884,968.28,235.11,6930.50,nan,nan,nan,False
7647,248.907,967.84,235.43,6891.00,nan,nan,nan,False
7648,248.935,967.70,236.12,7119.00,nan,nan,nan,False
7649,248.962,966.54,235.85,6941.50,nan,nan,nan,False
7650,248.988,966.41,236.31,6851.50,nan,nan,nan,False
7651,249.025,965.42,236.47,6987.00,nan,nan,nan,False
7652,249.055,964.28,236.86,6995.00,nan,nan,nan,False
7653,249.084,964.52,236.66,7100.00,nan,nan,nan,False
7654,249.118,964.28,236.32,6841.50,nan,nan,nan,False
7655,249.147,963.68,236.33,6947.50,nan,nan,nan,False
7656,249.180,963.11,236.85,6983.50,nan,nan,nan,False
7657,249.204,962.87,236.65,6803.50,nan,nan,nan,False
7658,249.233,962.44,237.10,7267.00,nan,nan,nan,False
7659,249.257,961.87,235.80,6853.00,nan,nan,nan,False
7660,249.288,962.47,236.27,6913.50,nan,nan,nan,False
7661,249.326,966.69,236.40,7161.00,nan,nan,nan,False
7662,249.356,970.64,231.62,7444.00,nan,nan,nan,False
7663,249.385,974.46,228.38,7537.50,nan,nan,nan,False
7664,249.414,977.66,223.03,7182.50,nan,nan,nan,False
7665,249.443,980.33,222.91,7181.00,nan,nan,nan,False
7666,249.479,980.40,222.67,7207.00,nan,nan,nan,False
7667,249.511,980.82,222.76,7107.00,nan,nan,nan,False
7668,249.545,981.02,222.56,7288.50,nan,nan,nan,False
7669,249.578,980.18,223.02,6976.00,nan,nan,nan,False
7670,249.609,979.99,223.02,7035.50,nan,nan,nan,False
7671,249.643,979.10,223.25,7148.00,nan,nan,nan,False
7672,249.669,978.40,223.48,7154.50,nan,nan,nan,False
7673,249.701,979.09,223.85,7344.00,nan,nan,nan,False
7674,249.724,978.51,223.74,7181.50,nan,nan,nan,False
7675,249.752,977.51,223.89,7213.00,nan,nan,nan,False
7676,249.790,977.28,225.14,7272.00,nan,nan,nan,False
7677,249.823,977.98,224.63,7237.00,nan,nan,nan,False
7678,249.856,977.75,224.74,7423.00,nan,nan,nan,False
7679,249.890,977.68,225.05,7322.50,nan,nan,nan,False
7680,249.924,976.65,225.81,7278.50,nan,nan,nan,False
7681,249.964,976.96,225.89,8007.50,nan,nan,nan,False
7682,249.993,975.75,223.90,7195.50,nan,nan,nan,False
7683,250.026,976.59,224.33,7355.50,nan,nan,nan,False
7684,250.056,976.33,225.72,7120.50,nan,nan,nan,False
7685,250.093,977.62,226.20,7882.00,nan,nan,nan,False
7686,250.126,977.34,225.57,7097.00,nan,nan,nan,False
7687,250.155,977.14,225.41,7879.00,nan,nan,nan,False
7688,250.179,976.73,225.53,7439.00,nan,nan,nan,False
7689,250.206,975.75,227.30,7133.50,nan,nan,nan,False
7690,250.229,978.00,228.79,7859.00,nan,nan,nan,False
7691,250.265,978.00,230.31,7162.00,nan,nan,nan,False
7692,250.294,978.34,232.34,7252.50,nan,nan,nan,False
7693,250.325,979.10,232.69,7506.00,nan,nan,nan,False
7694,250.356,978.80,233.64,7234.00,nan,nan,nan,False
7695,250.384,978.68,233.17,7311.00,nan,nan,nan,False
