frame,time,x,y,area,x to arena,y to arena,measure,in trakcing roi
8263,258.275,308.72,251.42,4687.50,nan,nan,nan,False
8264,258.303,309.65,251.41,4713.00,nan,nan,nan,False
8265,258.332,306.28,252.30,4681.50,nan,nan,nan,False
8266,258.367,299.07,249.49,4714.50,nan,nan,nan,False
8267,258.395,296.64,248.90,4852.00,nan,nan,nan,False
8268,258.431,294.82,248.30,4813.00,nan,nan,nan,False
8269,258.459,294.95,248.01,4800.50,nan,nan,nan,False
8270,258.489,294.98,247.88,4830.50,nan,nan,nan,False
8271,258.528,295.16,247.59,4845.50,nan,nan,nan,False
8272,258.557,295.48,247.96,4872.00,nan,nan,nan,False
8273,258.588,296.47,247.62,4832.50,nan,nan,nan,False
8274,258.619,297.42,247.51,4813.50,nan,nan,nan,False
8275,258.652,298.94,248.10,4800.50,nan,nan,nan,False
8276,258.689,300.08,248.05,4839.50,nan,nan,nan,False
8277,258.719,300.26,248.04,4890.50,nan,nan,nan,False
8278,258.748,301.33,248.35,4788.00,nan,nan,nan,False
8279,258.776,302.08,248.78,4829.00,nan,nan,nan,False
8280,258.804,303.37,248.72,4815.50,nan,nan,nan,False
8281,258.848,304.63,249.33,4737.00,nan,nan,nan,False
8282,258.880,305.33,249.37,4829.00,nan,nan,nan,False
8283,258.912,306.50,249.61,4734.50,nan,nan,nan,False
8284,258.941,307.76,249.71,4722.00,nan,nan,nan,False
8285,258.970,308.70,249.67,4687.50,nan,nan,nan,False
8286,259.009,305.74,250.77,4740.50,nan,nan,nan,False
8287,259.037,302.90,250.85,4888.00,nan,nan,nan,False
8288,259.068,296.58,248.14,4877.00,nan,nan,nan,False
8289,259.097,292.92,247.36,4900.00,nan,nan,nan,False
8290,259.126,290.61,247.37,4892.50,nan,nan,nan,False
8291,259.166,290.23,247.52,4930.00,nan,nan,nan,False
8292,259.198,290.56,247.47,4980.00,nan,nan,nan,False
8293,259.226,291.54,248.12,4883.50,nan,nan,nan,False
8294,259.255,293.05,248.02,4857.50,nan,nan,nan,False
8295,259.292,294.32,248.02,4912.50,nan,nan,nan,False
8296,259.328,295.14,247.74,4895.00,nan,nan,nan,False
8297,259.360,296.38,247.89,4903.50,nan,nan,nan,False
8298,259.388,297.66,247.99,4920.00,nan,nan,nan,False
8299,259.419,298.81,248.44,4854.00,nan,nan,nan,False
8300,259.446,300.38,248.38,4888.00,nan,nan,nan,False
8301,259.481,301.82,248.28,4850.50,nan,nan,nan,False
8302,259.510,302.86,248.80,4901.00,nan,nan,nan,False
8303,259.539,304.69,248.56,4804.50,nan,nan,nan,False
8304,259.574,306.47,249.06,4767.00,nan,nan,nan,False
8305,259.602,307.84,249.10,4753.00,nan,nan,nan,False
8306,259.637,309.48,248.40,4687.00,nan,nan,nan,False
8307,259.670,310.16,248.72,4745.00,nan,nan,nan,False
8308,259.702,311.27,249.21,4628.00,nan,nan,nan,False
8309,259.731,313.23,249.45,4737.00,nan,nan,nan,False
8310,259.760,313.99,249.86,4649.00,nan,nan,nan,False
8311,259.800,304.16,250.14,4787.00,nan,nan,nan,False
8312,259.829,300.28,249.27,4897.50,nan,nan,nan,False
8313,259.859,295.79,248.74,4880.50,nan,nan,nan,False
8314,259.886,293.10,248.93,4831.00,nan,nan,nan,False
8315,259.914,292.96,248.42,4871.50,nan,nan,nan,False
8316,259.956,293.96,248.46,4899.50,nan,nan,nan,False
8317,259.986,294.63,248.12,4929.00,nan,nan,nan,False
8318,260.014,295.55,248.54,4859.00,nan,nan,nan,False
8319,260.043,297.32,248.43,4835.50,nan,nan,nan,False
8320,260.073,298.47,248.28,4833.50,nan,nan,nan,False
8321,260.109,299.94,248.20,4805.50,nan,nan,nan,False
8322,260.138,300.64,248.32,4885.00,nan,nan,nan,False
8323,260.171,302.41,248.74,4727.50,nan,nan,nan,False
8324,260.204,303.73,249.04,4762.00,nan,nan,nan,False
8325,260.235,305.72,249.10,4710.50,nan,nan,nan,False
8326,260.273,307.08,248.70,4714.50,nan,nan,nan,False
8327,260.305,308.04,248.71,4755.00,nan,nan,nan,False
8328,260.340,309.52,249.51,4678.00,nan,nan,nan,False
8329,260.371,310.66,249.10,4684.50,nan,nan,nan,False
8330,260.403,312.10,249.24,4700.50,nan,nan,nan,False
8331,260.441,311.24,249.26,4658.00,nan,nan,nan,False
8332,260.471,305.89,249.65,4732.00,nan,nan,nan,False
8333,260.502,299.27,248.61,4833.00,nan,nan,nan,False
8334,260.531,295.09,248.70,4863.50,nan,nan,nan,False
8335,260.559,292.10,249.10,4870.00,nan,nan,nan,False
8336,260.594,292.13,248.55,4864.00,nan,nan,nan,False
8337,260.623,292.75,248.38,4918.00,nan,nan,nan,False
8338,260.656,293.80,248.24,4850.50,nan,nan,nan,False
8339,260.694,294.51,248.40,4871.00,nan,nan,nan,False
8340,260.727,296.41,248.40,4856.00,nan,nan,nan,False
8341,260.762,298.30,248.56,4865.50,nan,nan,nan,False
8342,260.794,298.79,248.48,4898.50,nan,nan,nan,False
8343,260.826,300.56,248.42,4825.00,nan,nan,nan,False
8344,260.859,302.18,248.70,4830.00,nan,nan,nan,False
8345,260.888,303.88,248.80,4821.00,nan,nan,nan,False
8346,260.926,305.73,248.97,4744.00,nan,nan,nan,False
8347,260.956,306.20,248.90,4821.50,nan,nan,nan,False
8348,260.987,307.96,248.85,4759.00,nan,nan,nan,False
8349,261.015,309.24,249.12,4702.50,nan,nan,nan,False
8350,261.046,311.30,248.97,4640.50,nan,nan,nan,False
8351,261.081,312.87,249.37,4593.50,nan,nan,nan,False
8352,261.116,314.08,249.55,4725.00,nan,nan,nan,False
8353,261.144,315.40,249.59,4644.00,nan,nan,nan,False
8354,261.173,317.06,249.76,4626.00,nan,nan,nan,False
8355,261.203,317.47,250.05,4554.50,nan,nan,nan,False
8356,261.239,311.20,250.30,4625.00,nan,nan,nan,False
8357,261.268,308.00,249.64,4694.50,nan,nan,nan,False
8358,261.297,299.39,249.06,4786.50,nan,nan,nan,False
8359,261.326,296.32,248.77,4806.00,nan,nan,nan,False
8360,261.354,294.79,249.35,4833.00,nan,nan,nan,False
8361,261.392,295.05,248.71,4843.00,nan,nan,nan,False
8362,261.421,295.48,248.80,4894.00,nan,nan,nan,False
8363,261.456,296.51,248.58,4842.50,nan,nan,nan,False
8364,261.490,297.68,248.79,4834.00,nan,nan,nan,False
8365,261.523,298.81,248.99,4772.00,nan,nan,nan,False
8366,261.560,299.93,249.00,4752.50,nan,nan,nan,False
8367,261.587,300.85,248.93,4850.50,nan,nan,nan,False
8368,261.615,301.77,249.06,4758.00,nan,nan,nan,False
8369,261.647,303.12,248.73,4781.00,nan,nan,nan,False
8370,261.675,304.69,248.43,4754.50,nan,nan,nan,False
8371,261.712,306.16,248.38,4751.00,nan,nan,nan,False
8372,261.741,307.19,248.59,4760.00,nan,nan,nan,False
8373,261.770,308.59,248.30,4676.50,nan,nan,nan,False
8374,261.802,309.85,248.38,4681.50,nan,nan,nan,False
8375,261.835,311.04,249.01,4586.50,nan,nan,nan,False
8376,261.871,312.48,248.96,4613.00,nan,nan,nan,False
8377,261.901,313.14,249.10,4635.50,nan,nan,nan,False
8378,261.932,314.06,249.04,4638.50,nan,nan,nan,False
8379,261.960,315.32,249.16,4589.50,nan,nan,nan,False
8380,261.989,316.43,249.09,4579.00,nan,nan,nan,False
8381,262.027,317.02,249.69,4512.50,nan,nan,nan,False
8382,262.055,317.71,249.66,4635.00,nan,nan,nan,False
8383,262.087,318.31,249.75,4542.50,nan,nan,nan,False
8384,262.115,319.37,250.16,4521.50,nan,nan,nan,False
8385,262.142,320.00,250.30,4550.00,nan,nan,nan,False
8386,262.179,320.94,250.62,4520.00,nan,nan,nan,False
8387,262.213,321.07,250.91,4639.50,nan,nan,nan,False
8388,262.244,321.62,250.57,4536.00,nan,nan,nan,False
8389,262.272,313.26,250.42,4556.50,nan,nan,nan,False
8390,262.304,305.74,249.14,4660.50,nan,nan,nan,False
8391,262.343,301.45,249.05,4686.50,nan,nan,nan,False
8392,262.375,299.20,248.52,4799.50,nan,nan,nan,False
8393,262.403,297.69,248.02,4693.50,nan,nan,nan,False
8394,262.431,297.91,248.10,4734.50,nan,nan,nan,False
8395,262.463,298.38,247.90,4786.00,nan,nan,nan,False
8396,262.504,298.83,247.86,4718.50,nan,nan,nan,False
8397,262.535,299.22,247.97,4779.50,nan,nan,nan,False
8398,262.565,299.76,248.06,4774.50,nan,nan,nan,False
8399,262.597,300.71,248.10,4751.00,nan,nan,nan,False
8400,262.629,301.35,248.16,4733.50,nan,nan,nan,False
8401,262.667,302.18,248.31,4722.50,nan,nan,nan,False
8402,262.698,302.05,248.61,4746.00,nan,nan,nan,False
8403,262.727,303.00,248.59,4688.50,nan,nan,nan,False
8404,262.755,303.34,248.23,4654.00,nan,nan,nan,False
8405,262.787,304.12,248.47,4686.50,nan,nan,nan,False
8406,262.828,304.66,249.04,4670.50,nan,nan,nan,False
8407,262.860,305.08,249.10,4690.00,nan,nan,nan,False
8408,262.888,305.72,248.77,4657.50,nan,nan,nan,False
8409,262.916,306.27,249.19,4670.50,nan,nan,nan,False
8410,262.944,306.61,249.11,4621.50,nan,nan,nan,False
8411,262.987,307.53,249.11,4617.50,nan,nan,nan,False
8412,263.015,307.75,249.49,4709.50,nan,nan,nan,False
8413,263.047,308.40,249.02,4605.50,nan,nan,nan,False
8414,263.077,308.76,249.12,4616.50,nan,nan,nan,False
8415,263.106,309.13,248.85,4584.50,nan,nan,nan,False
8416,263.146,309.39,249.05,4542.50,nan,nan,nan,False
8417,263.175,309.30,249.35,4670.00,nan,nan,nan,False
8418,263.204,309.77,249.16,4599.00,nan,nan,nan,False
8419,263.235,309.95,248.94,4540.00,nan,nan,nan,False
8420,263.263,310.45,249.57,4566.00,nan,nan,nan,False
8421,263.303,310.44,249.26,4551.50,nan,nan,nan,False
8422,263.332,310.73,249.24,4610.50,nan,nan,nan,False
8423,263.363,310.72,249.51,4571.50,nan,nan,nan,False
8424,263.391,311.48,249.24,4515.50,nan,nan,nan,False
8425,263.418,311.14,249.67,4559.00,nan,nan,nan,False
8426,263.454,311.59,249.58,4509.50,nan,nan,nan,False
8427,263.484,311.58,249.42,4633.00,nan,nan,nan,False
8428,263.512,311.49,249.60,4533.00,nan,nan,nan,False
8429,263.545,311.76,249.75,4548.00,nan,nan,nan,False
8430,263.580,311.70,249.81,4556.00,nan,nan,nan,False
8431,263.622,312.18,249.88,4521.50,nan,nan,nan,False
8432,263.653,312.22,249.77,4572.50,nan,nan,nan,False
8433,263.687,312.37,250.18,4474.50,nan,nan,nan,False
8434,263.720,312.09,249.88,4570.00,nan,nan,nan,False
8435,263.757,312.60,249.96,4523.50,nan,nan,nan,False
8436,263.796,311.97,250.02,4509.00,nan,nan,nan,False
8437,263.827,312.40,249.79,4555.50,nan,nan,nan,False
8438,263.857,312.56,249.59,4518.50,nan,nan,nan,False
8439,263.889,312.70,250.06,4506.00,nan,nan,nan,False
8440,263.918,312.54,249.77,4543.50,nan,nan,nan,False
8441,263.954,312.51,249.71,4548.00,nan,nan,nan,False
8442,263.987,312.32,249.65,4605.00,nan,nan,nan,False
8443,264.020,312.05,249.64,4576.50,nan,nan,nan,False
8444,264.053,312.15,249.79,4549.50,nan,nan,nan,False
8445,264.082,311.94,249.73,4557.50,nan,nan,nan,False
8446,264.126,311.74,249.91,4529.00,nan,nan,nan,False
8447,264.159,311.81,249.81,4621.00,nan,nan,nan,False
8448,264.188,311.67,249.84,4539.50,nan,nan,nan,False
8449,264.218,312.02,249.89,4528.00,nan,nan,nan,False
8450,264.247,311.95,249.95,4549.00,nan,nan,nan,False
8451,264.282,311.84,250.10,4538.00,nan,nan,nan,False
8452,264.310,312.21,249.83,4558.00,nan,nan,nan,False
8453,264.341,311.71,250.23,4533.50,nan,nan,nan,False
8454,264.372,311.81,250.21,4542.50,nan,nan,nan,False
8455,264.402,311.96,250.20,4539.00,nan,nan,nan,False
8456,264.438,311.38,249.88,4556.00,nan,nan,nan,False
8457,264.470,311.47,250.03,4560.00,nan,nan,nan,False
8458,264.505,311.10,250.05,4538.50,nan,nan,nan,False
8459,264.534,310.89,250.19,4571.50,nan,nan,nan,False
8460,264.563,310.48,249.97,4609.00,nan,nan,nan,False
8461,264.601,310.07,250.00,4582.50,nan,nan,nan,False
8462,264.629,309.84,249.83,4601.50,nan,nan,nan,False
8463,264.658,309.50,249.93,4580.50,nan,nan,nan,False
8464,264.688,309.15,249.93,4585.00,nan,nan,nan,False
8465,264.719,308.72,250.15,4595.50,nan,nan,nan,False
8466,264.758,308.28,250.42,4567.00,nan,nan,nan,False
8467,264.788,308.38,250.27,4670.00,nan,nan,nan,False
8468,264.820,307.93,250.61,4547.00,nan,nan,nan,False
8469,264.852,307.51,250.11,4688.50,nan,nan,nan,False
8470,264.884,307.03,250.42,4638.00,nan,nan,nan,False
8471,264.922,306.58,250.65,4630.00,nan,nan,nan,False
8472,264.951,306.43,250.85,4650.00,nan,nan,nan,False
8473,264.981,305.51,250.56,4671.00,nan,nan,nan,False
8474,265.009,305.11,250.89,4623.00,nan,nan,nan,False
8475,265.040,304.58,251.08,4644.00,nan,nan,nan,False
8476,265.080,304.14,251.04,4686.50,nan,nan,nan,False
8477,265.109,303.80,251.10,4725.50,nan,nan,nan,False
8478,265.142,303.03,251.15,4658.50,nan,nan,nan,False
8479,265.172,302.33,250.95,4664.50,nan,nan,nan,False
8480,265.204,301.39,251.22,4697.50,nan,nan,nan,False
8481,265.240,300.30,251.16,4691.00,nan,nan,nan,False
8482,265.269,299.91,251.24,4742.00,nan,nan,nan,False
8483,265.301,299.22,251.21,4746.00,nan,nan,nan,False
8484,265.331,298.48,250.97,4755.50,nan,nan,nan,False
8485,265.363,298.00,250.82,4710.00,nan,nan,nan,False
8486,265.407,297.13,251.05,4773.00,nan,nan,nan,False
8487,265.440,296.90,251.15,4771.00,nan,nan,nan,False
8488,265.473,296.23,251.60,4780.50,nan,nan,nan,False
8489,265.509,295.39,251.49,4788.00,nan,nan,nan,False
8490,265.541,294.81,251.61,4772.50,nan,nan,nan,False
8491,265.579,293.76,251.81,4808.00,nan,nan,nan,False
8492,265.609,293.36,252.09,4856.00,nan,nan,nan,False
8493,265.639,292.46,252.07,4784.50,nan,nan,nan,False
8494,265.673,291.33,252.67,4824.50,nan,nan,nan,False
8495,265.706,290.78,252.79,4915.00,nan,nan,nan,False
8496,265.747,290.17,253.08,4883.50,nan,nan,nan,False
8497,265.782,289.64,253.01,4893.50,nan,nan,nan,False
8498,265.815,288.53,253.45,4840.50,nan,nan,nan,False
8499,265.849,287.63,253.86,4831.00,nan,nan,nan,False
8500,265.882,286.63,253.69,4869.00,nan,nan,nan,False
8501,265.924,285.63,254.33,4864.00,nan,nan,nan,False
8502,265.958,285.16,254.04,4890.00,nan,nan,nan,False
8503,265.991,284.29,254.44,4903.50,nan,nan,nan,False
8504,266.024,282.94,255.07,4937.00,nan,nan,nan,False
8505,266.055,280.22,257.18,5122.50,nan,nan,nan,False
8506,266.096,279.14,257.16,5158.50,nan,nan,nan,False
8507,266.127,278.43,257.54,5221.00,nan,nan,nan,False
8508,266.158,277.16,257.63,5161.00,nan,nan,nan,False
8509,266.191,276.11,257.68,5185.00,nan,nan,nan,False
8510,266.222,274.87,257.97,5269.50,nan,nan,nan,False
8511,266.260,273.17,259.27,5377.50,nan,nan,nan,False
8512,266.291,272.33,258.72,5450.00,nan,nan,nan,False
8513,266.323,271.50,259.19,5295.00,nan,nan,nan,False
8514,266.352,270.85,258.66,5295.00,nan,nan,nan,False
8515,266.384,270.63,258.62,5170.00,nan,nan,nan,False
8516,266.423,269.58,258.86,5215.00,nan,nan,nan,False
8517,266.454,267.75,259.87,5434.50,nan,nan,nan,False
8518,266.487,268.09,258.93,5155.50,nan,nan,nan,False
8519,266.519,279.73,259.62,5196.00,nan,nan,nan,False
8520,266.548,292.44,253.84,4742.50,nan,nan,nan,False
8521,266.584,296.77,252.15,4652.50,nan,nan,nan,False
8522,266.613,296.75,250.82,4748.00,nan,nan,nan,False
8523,266.641,297.24,250.60,4688.50,nan,nan,nan,False
8524,266.672,295.77,250.53,4703.00,nan,nan,nan,False
8525,266.701,294.18,250.62,4692.00,nan,nan,nan,False
8526,266.737,293.57,250.60,4713.00,nan,nan,nan,False
8527,266.767,292.63,250.63,4807.50,nan,nan,nan,False
8528,266.796,291.44,251.08,4700.50,nan,nan,nan,False
8529,266.823,289.88,251.05,4760.00,nan,nan,nan,False
8530,266.858,288.45,251.62,4751.00,nan,nan,nan,False
8531,266.899,286.40,251.75,4729.50,nan,nan,nan,False
8532,266.927,285.63,251.60,4809.00,nan,nan,nan,False
8533,266.960,284.13,252.52,4807.50,nan,nan,nan,False
8534,266.992,282.32,253.15,4799.00,nan,nan,nan,False
8535,267.026,281.00,252.98,4826.00,nan,nan,nan,False
8536,267.065,279.90,253.38,4756.00,nan,nan,nan,False
8537,267.093,274.94,258.78,5529.50,nan,nan,nan,False
8538,267.124,277.34,254.25,4795.00,nan,nan,nan,False
8539,267.155,272.71,258.65,5407.00,nan,nan,nan,False
8540,267.188,271.27,258.78,5428.50,nan,nan,nan,False
8541,267.228,270.34,259.01,5386.00,nan,nan,nan,False
8542,267.266,269.51,259.79,5509.00,nan,nan,nan,False
8543,267.296,269.54,257.86,5109.00,nan,nan,nan,False
8544,267.324,267.03,259.20,5371.50,nan,nan,nan,False
8545,267.358,265.73,259.51,5414.50,nan,nan,nan,False
8546,267.399,264.83,259.44,5392.00,nan,nan,nan,False
8547,267.428,263.65,259.66,5489.50,nan,nan,nan,False
8548,267.461,262.68,258.55,5291.00,nan,nan,nan,False
8549,267.494,262.84,257.79,5162.00,nan,nan,nan,False
8550,267.527,278.01,256.97,5044.50,nan,nan,nan,False
8551,267.566,290.00,251.86,4689.50,nan,nan,nan,False
8552,267.597,293.00,251.48,4701.00,nan,nan,nan,False
8553,267.630,295.62,251.07,4623.00,nan,nan,nan,False
8554,267.662,295.94,250.95,4658.00,nan,nan,nan,False
8555,267.695,293.85,250.81,4695.50,nan,nan,nan,False
8556,267.735,292.43,250.94,4653.50,nan,nan,nan,False
8557,267.763,291.62,251.25,4722.00,nan,nan,nan,False
8558,267.793,290.58,251.57,4678.50,nan,nan,nan,False
8559,267.823,288.88,251.76,4707.00,nan,nan,nan,False
8560,267.851,286.97,252.07,4695.00,nan,nan,nan,False
8561,267.888,285.60,252.33,4669.50,nan,nan,nan,False
8562,267.920,284.39,252.64,4768.50,nan,nan,nan,False
8563,267.948,282.75,252.78,4779.00,nan,nan,nan,False
8564,267.976,281.53,253.09,4705.50,nan,nan,nan,False
8565,268.008,279.45,253.74,4760.50,nan,nan,nan,False
8566,268.047,277.74,254.07,4756.50,nan,nan,nan,False
8567,268.076,273.63,258.22,5339.00,nan,nan,nan,False
8568,268.108,272.17,258.28,5337.50,nan,nan,nan,False
8569,268.141,270.87,257.28,5269.50,nan,nan,nan,False
8570,268.170,269.70,258.85,5349.50,nan,nan,nan,False
8571,268.207,268.06,259.00,5343.50,nan,nan,nan,False
8572,268.239,267.23,258.87,5386.50,nan,nan,nan,False
8573,268.269,266.12,258.23,5149.50,nan,nan,nan,False
8574,268.301,264.44,258.22,5247.50,nan,nan,nan,False
8575,268.330,262.72,260.22,5373.00,nan,nan,nan,False
8576,268.370,261.41,259.86,5302.00,nan,nan,nan,False
8577,268.403,261.21,259.75,5405.50,nan,nan,nan,False
8578,268.432,274.58,260.29,5306.00,nan,nan,nan,False
8579,268.461,287.80,252.69,4611.50,nan,nan,nan,False
8580,268.492,291.50,251.91,4677.50,nan,nan,nan,False
8581,268.532,292.66,252.05,4621.50,nan,nan,nan,False
8582,268.563,291.20,251.96,4703.00,nan,nan,nan,False
8583,268.592,289.56,251.59,4655.00,nan,nan,nan,False
8584,268.624,288.52,252.06,4602.00,nan,nan,nan,False
8585,268.651,287.09,251.87,4690.50,nan,nan,nan,False
8586,268.686,285.59,252.35,4641.00,nan,nan,nan,False
8587,268.715,285.04,252.33,4726.50,nan,nan,nan,False
8588,268.743,283.52,252.35,4732.00,nan,nan,nan,False
8589,268.781,282.11,252.76,4744.50,nan,nan,nan,False
8590,268.813,280.56,252.87,4711.00,nan,nan,nan,False
8591,268.849,278.95,253.11,4712.50,nan,nan,nan,False
8592,268.877,277.90,253.53,4812.00,nan,nan,nan,False
8593,268.910,276.98,253.31,4759.00,nan,nan,nan,False
8594,268.941,275.34,253.59,4720.50,nan,nan,nan,False
8595,268.971,270.71,258.54,5343.00,nan,nan,nan,False
8596,269.010,269.02,258.92,5358.50,nan,nan,nan,False
8597,269.041,234.19,288.96,41.50,nan,nan,nan,False
8598,269.071,267.56,258.61,5344.00,nan,nan,nan,False
8599,269.104,266.27,257.69,5192.00,nan,nan,nan,False
8600,269.135,-1.00,-1.00,0.00,nan,nan,nan,False
8601,269.167,263.73,259.53,5366.00,nan,nan,nan,False
8602,269.196,262.98,259.27,5350.00,nan,nan,nan,False
8603,269.228,-1.00,-1.00,0.00,nan,nan,nan,False
8604,269.258,260.92,258.53,5167.00,nan,nan,nan,False
8605,269.291,-1.00,-1.00,0.00,nan,nan,nan,False
8606,269.324,-1.00,-1.00,0.00,nan,nan,nan,False
8607,269.356,-1.00,-1.00,0.00,nan,nan,nan,False
8608,269.388,259.64,302.00,27.00,nan,nan,nan,False
8609,269.419,256.48,259.52,5138.50,nan,nan,nan,False
8610,269.449,255.52,258.45,5034.50,nan,nan,nan,False
8611,269.486,258.77,258.58,4944.00,nan,nan,nan,False
8612,269.514,266.92,260.25,5375.00,nan,nan,nan,False
8613,269.547,285.35,252.06,4518.50,nan,nan,nan,False
8614,269.575,289.51,250.51,4660.50,nan,nan,nan,False
8615,269.607,291.91,250.40,4639.50,nan,nan,nan,False
8616,269.643,290.34,250.06,4642.50,nan,nan,nan,False
8617,269.673,290.46,250.00,4705.50,nan,nan,nan,False
8618,269.703,288.71,250.52,4630.00,nan,nan,nan,False
8619,269.734,287.89,250.62,4596.00,nan,nan,nan,False
8620,269.764,286.68,250.44,4642.50,nan,nan,nan,False
8621,269.800,285.77,250.52,4635.50,nan,nan,nan,False
8622,269.828,285.51,250.96,4720.00,nan,nan,nan,False
8623,269.861,284.01,250.98,4704.50,nan,nan,nan,False
8624,269.892,283.27,251.01,4663.50,nan,nan,nan,False
8625,269.930,282.42,250.95,4700.00,nan,nan,nan,False
8626,269.967,281.09,251.41,4701.00,nan,nan,nan,False
8627,269.996,280.81,251.29,4703.50,nan,nan,nan,False
8628,270.026,280.12,251.67,4692.50,nan,nan,nan,False
8629,270.058,278.80,252.35,4594.00,nan,nan,nan,False
8630,270.087,278.15,252.26,4647.50,nan,nan,nan,False
8631,270.126,277.13,252.76,4663.50,nan,nan,nan,False
8632,270.157,276.56,252.04,4731.00,nan,nan,nan,False
8633,270.186,276.23,252.63,4707.50,nan,nan,nan,False
8634,270.215,275.48,252.09,4737.50,nan,nan,nan,False
8635,270.244,274.90,252.22,4687.50,nan,nan,nan,False
8636,270.282,270.93,255.95,5135.00,nan,nan,nan,False
8637,270.315,-1.00,-1.00,0.00,nan,nan,nan,False
8638,270.344,273.05,252.61,4689.00,nan,nan,nan,False
8639,270.378,272.26,252.71,4713.50,nan,nan,nan,False
8640,270.412,268.75,257.91,5299.00,nan,nan,nan,False
8641,270.451,268.44,256.59,5133.00,nan,nan,nan,False
8642,270.480,200.30,259.57,14.50,nan,nan,nan,False
8643,270.509,-1.00,-1.00,0.00,nan,nan,nan,False
8644,270.543,267.35,256.41,5169.50,nan,nan,nan,False
8645,270.576,267.04,256.64,5048.50,nan,nan,nan,False
8646,270.618,266.42,256.81,5162.00,nan,nan,nan,False
8647,270.653,-1.00,-1.00,0.00,nan,nan,nan,False
8648,270.683,251.69,294.06,29.50,nan,nan,nan,False
8649,270.717,264.84,258.00,5335.00,nan,nan,nan,False
8650,270.749,251.83,294.06,28.50,nan,nan,nan,False
8651,270.786,264.67,256.39,5141.50,nan,nan,nan,False
8652,270.815,200.97,259.88,11.50,nan,nan,nan,False
8653,270.845,264.21,256.15,5113.50,nan,nan,nan,False
8654,270.877,263.73,257.18,5220.00,nan,nan,nan,False
8655,270.910,263.67,257.52,5279.50,nan,nan,nan,False
8656,270.951,263.43,256.22,5119.50,nan,nan,nan,False
8657,270.982,-1.00,-1.00,0.00,nan,nan,nan,False
8658,271.016,262.99,257.09,5258.50,nan,nan,nan,False
8659,271.052,263.29,256.03,5066.50,nan,nan,nan,False
8660,271.085,-1.00,-1.00,0.00,nan,nan,nan,False
8661,271.119,262.40,256.53,5100.00,nan,nan,nan,False
8662,271.148,-1.00,-1.00,0.00,nan,nan,nan,False
8663,271.178,262.70,257.12,5152.50,nan,nan,nan,False
8664,271.210,235.64,289.00,27.00,nan,nan,nan,False
8665,271.242,262.26,256.22,5030.50,nan,nan,nan,False
8666,271.283,262.26,256.36,5077.50,nan,nan,nan,False
8667,271.315,-1.00,-1.00,0.00,nan,nan,nan,False
8668,271.348,-1.00,-1.00,0.00,nan,nan,nan,False
8669,271.377,261.65,256.79,5192.50,nan,nan,nan,False
8670,271.411,262.92,256.39,5058.00,nan,nan,nan,False
8671,271.454,263.31,255.41,4957.50,nan,nan,nan,False
8672,271.489,262.54,256.26,5142.00,nan,nan,nan,False
8673,271.520,262.90,255.95,5008.50,nan,nan,nan,False
8674,271.549,-1.00,-1.00,0.00,nan,nan,nan,False
8675,271.578,262.77,256.12,5075.00,nan,nan,nan,False
8676,271.617,263.23,255.77,5062.00,nan,nan,nan,False
8677,271.646,251.69,294.06,29.50,nan,nan,nan,False
8678,271.678,265.90,251.87,4615.50,nan,nan,nan,False
8679,271.711,266.34,251.70,4647.00,nan,nan,nan,False
8680,271.743,263.96,255.08,5001.50,nan,nan,nan,False
8681,271.785,264.20,255.24,5011.00,nan,nan,nan,False
8682,271.818,264.28,256.51,5180.00,nan,nan,nan,False
8683,271.848,263.85,255.84,5111.50,nan,nan,nan,False
8684,271.884,264.54,255.03,5104.00,nan,nan,nan,False
8685,271.915,251.69,294.06,29.50,nan,nan,nan,False
8686,271.955,264.89,255.09,5006.00,nan,nan,nan,False
8687,271.988,265.20,255.00,5117.00,nan,nan,nan,False
8688,272.019,265.79,254.75,5014.00,nan,nan,nan,False
8689,272.052,265.93,255.92,5135.00,nan,nan,nan,False
8690,272.082,266.07,254.81,5070.50,nan,nan,nan,False
8691,272.120,269.24,251.04,4538.50,nan,nan,nan,False
8692,272.148,266.14,255.60,5105.00,nan,nan,nan,False
8693,272.177,269.44,251.25,4599.00,nan,nan,nan,False
8694,272.208,269.76,251.16,4641.50,nan,nan,nan,False
8695,272.237,270.24,251.14,4624.00,nan,nan,nan,False
8696,272.276,270.49,250.89,4631.50,nan,nan,nan,False
8697,272.303,270.44,251.20,4693.50,nan,nan,nan,False
8698,272.331,271.06,251.00,4585.00,nan,nan,nan,False
8699,272.361,271.61,250.80,4597.50,nan,nan,nan,False
8700,272.392,272.23,250.91,4597.50,nan,nan,nan,False
8701,272.430,272.85,250.82,4543.50,nan,nan,nan,False
8702,272.459,272.75,250.48,4651.50,nan,nan,nan,False
8703,272.492,272.89,250.31,4657.50,nan,nan,nan,False
8704,272.525,274.05,250.72,4556.50,nan,nan,nan,False
8705,272.554,274.50,250.48,4553.00,nan,nan,nan,False
8706,272.592,274.81,250.35,4578.50,nan,nan,nan,False
8707,272.620,275.49,250.22,4703.50,nan,nan,nan,False
8708,272.652,276.58,250.29,4564.00,nan,nan,nan,False
8709,272.681,277.19,249.98,4616.50,nan,nan,nan,False
8710,272.709,277.72,249.74,4641.50,nan,nan,nan,False
8711,272.746,278.38,250.04,4630.00,nan,nan,nan,False
8712,272.779,278.79,250.27,4638.50,nan,nan,nan,False
